년도,격자코드,구분,총인구
2024,다라010532,to_in_001,8
2024,다라010534,to_in_001,5
2024,다라010535,to_in_001,13
2024,다라010567,to_in_001,5
2024,다라010568,to_in_001,5
2024,다라010572,to_in_001,0
2024,다라010577,to_in_001,5
2024,다라010610,to_in_001,8
2024,다라010621,to_in_001,21
2024,다라010628,to_in_001,18
2024,다라010629,to_in_001,5
2024,다라010635,to_in_001,0
2024,다라010680,to_in_001,18
2024,다라010683,to_in_001,0
2024,다라010699,to_in_001,5
2024,다라010702,to_in_001,5
2024,다라010705,to_in_001,5
2024,다라010838,to_in_001,8
2024,다라010839,to_in_001,18
2024,다라010840,to_in_001,8
2024,다라010850,to_in_001,5
2024,다라010954,to_in_001,5
2024,다라010955,to_in_001,5
2024,다라010956,to_in_001,0
2024,다라010957,to_in_001,0
2024,다라010967,to_in_001,8
2024,다라010968,to_in_001,5
2024,다라010969,to_in_001,5
2024,다라010989,to_in_001,5
2024,다라010990,to_in_001,8
2024,다라010991,to_in_001,5
2024,다라010993,to_in_001,8
2024,다라011196,to_in_001,8
2024,다라011197,to_in_001,8
2024,다라011201,to_in_001,5
2024,다라011202,to_in_001,0
2024,다라011208,to_in_001,5
2024,다라011217,to_in_001,5
2024,다라011309,to_in_001,8
2024,다라011310,to_in_001,5
2024,다라011315,to_in_001,8
2024,다라011395,to_in_001,5
2024,다라011411,to_in_001,5
2024,다라011413,to_in_001,8
2024,다라011415,to_in_001,5
2024,다라011418,to_in_001,5
2024,다라011454,to_in_001,44
2024,다라011455,to_in_001,61
2024,다라011456,to_in_001,85
2024,다라011457,to_in_001,53
2024,다라011458,to_in_001,63
2024,다라011460,to_in_001,13
2024,다라011461,to_in_001,275
2024,다라011462,to_in_001,33
2024,다라011463,to_in_001,93
2024,다라011464,to_in_001,87
2024,다라011465,to_in_001,121
2024,다라011466,to_in_001,169
2024,다라011467,to_in_001,126
2024,다라011468,to_in_001,118
2024,다라011471,to_in_001,221
2024,다라011472,to_in_001,501
2024,다라011473,to_in_001,126
2024,다라011475,to_in_001,170
2024,다라011476,to_in_001,356
2024,다라011477,to_in_001,277
2024,다라011478,to_in_001,697
2024,다라011479,to_in_001,283
2024,다라011480,to_in_001,367
2024,다라011481,to_in_001,224
2024,다라011482,to_in_001,13
2024,다라011483,to_in_001,262
2024,다라011484,to_in_001,218
2024,다라011487,to_in_001,5
2024,다라011491,to_in_001,0
2024,다라011495,to_in_001,5
2024,다라011496,to_in_001,5
2024,다라011500,to_in_001,5
2024,다라011508,to_in_001,8
2024,다라011509,to_in_001,8
2024,다라011510,to_in_001,8
2024,다라011513,to_in_001,8
2024,다라011514,to_in_001,8
2024,다라011515,to_in_001,0
2024,다라011528,to_in_001,5
2024,다라011533,to_in_001,8
2024,다라011534,to_in_001,18
2024,다라011535,to_in_001,8
2024,다라011536,to_in_001,5
2024,다라011544,to_in_001,0
2024,다라011574,to_in_001,0
2024,다라011577,to_in_001,0
2024,다라011578,to_in_001,8
2024,다라011579,to_in_001,8
2024,다라011580,to_in_001,5
2024,다라011586,to_in_001,5
2024,다라011587,to_in_001,13
2024,다라011588,to_in_001,5
2024,다라011610,to_in_001,5
2024,다라011611,to_in_001,5
2024,다라011627,to_in_001,5
2024,다라011628,to_in_001,8
2024,다라011629,to_in_001,8
2024,다라011631,to_in_001,5
2024,다라011632,to_in_001,8
2024,다라011633,to_in_001,13
2024,다라011634,to_in_001,5
2024,다라011635,to_in_001,8
2024,다라011699,to_in_001,5
2024,다라011700,to_in_001,5
2024,다라011701,to_in_001,5
2024,다라011703,to_in_001,5
2024,다라011704,to_in_001,5
2024,다라011705,to_in_001,5
2024,다라011706,to_in_001,8
2024,다라011839,to_in_001,8
2024,다라011840,to_in_001,5
2024,다라011841,to_in_001,5
2024,다라011847,to_in_001,5
2024,다라011854,to_in_001,5
2024,다라011946,to_in_001,5
2024,다라011948,to_in_001,5
2024,다라011955,to_in_001,5
2024,다라011956,to_in_001,5
2024,다라011967,to_in_001,0
2024,다라011968,to_in_001,0
2024,다라011969,to_in_001,5
2024,다라011970,to_in_001,5
2024,다라011990,to_in_001,0
2024,다라011991,to_in_001,0
2024,다라012196,to_in_001,5
2024,다라012197,to_in_001,8
2024,다라012202,to_in_001,0
2024,다라012296,to_in_001,5
2024,다라012305,to_in_001,8
2024,다라012314,to_in_001,8
2024,다라012315,to_in_001,5
2024,다라012321,to_in_001,5
2024,다라012324,to_in_001,0
2024,다라012398,to_in_001,0
2024,다라012411,to_in_001,13
2024,다라012453,to_in_001,13
2024,다라012454,to_in_001,53
2024,다라012455,to_in_001,152
2024,다라012456,to_in_001,172
2024,다라012457,to_in_001,78
2024,다라012458,to_in_001,115
2024,다라012459,to_in_001,238
2024,다라012461,to_in_001,117
2024,다라012462,to_in_001,144
2024,다라012463,to_in_001,153
2024,다라012464,to_in_001,87
2024,다라012465,to_in_001,45
2024,다라012466,to_in_001,224
2024,다라012467,to_in_001,314
2024,다라012468,to_in_001,95
2024,다라012471,to_in_001,8
2024,다라012474,to_in_001,0
2024,다라012476,to_in_001,562
2024,다라012477,to_in_001,444
2024,다라012479,to_in_001,232
2024,다라012480,to_in_001,686
2024,다라012483,to_in_001,154
2024,다라012484,to_in_001,107
2024,다라012487,to_in_001,8
2024,다라012488,to_in_001,0
2024,다라012495,to_in_001,8
2024,다라012499,to_in_001,8
2024,다라012506,to_in_001,0
2024,다라012508,to_in_001,0
2024,다라012531,to_in_001,8
2024,다라012532,to_in_001,5
2024,다라012535,to_in_001,0
2024,다라012540,to_in_001,5
2024,다라012551,to_in_001,5
2024,다라012577,to_in_001,5
2024,다라012578,to_in_001,13
2024,다라012579,to_in_001,5
2024,다라012580,to_in_001,5
2024,다라012581,to_in_001,5
2024,다라012586,to_in_001,39
2024,다라012587,to_in_001,51
2024,다라012596,to_in_001,13
2024,다라012597,to_in_001,13
2024,다라012610,to_in_001,5
2024,다라012611,to_in_001,5
2024,다라012633,to_in_001,18
2024,다라012634,to_in_001,5
2024,다라012636,to_in_001,5
2024,다라012668,to_in_001,8
2024,다라012671,to_in_001,0
2024,다라012679,to_in_001,5
2024,다라012697,to_in_001,5
2024,다라012699,to_in_001,8
2024,다라012700,to_in_001,43
2024,다라012705,to_in_001,5
2024,다라012706,to_in_001,5
2024,다라012830,to_in_001,0
2024,다라012833,to_in_001,5
2024,다라012834,to_in_001,0
2024,다라012838,to_in_001,8
2024,다라012840,to_in_001,0
2024,다라012855,to_in_001,5
2024,다라012927,to_in_001,5
2024,다라012952,to_in_001,5
2024,다라012955,to_in_001,5
2024,다라012958,to_in_001,5
2024,다라012959,to_in_001,5
2024,다라012989,to_in_001,5
2024,다라012991,to_in_001,5
2024,다라013197,to_in_001,8
2024,다라013198,to_in_001,0
2024,다라013222,to_in_001,5
2024,다라013286,to_in_001,0
2024,다라013287,to_in_001,23
2024,다라013288,to_in_001,8
2024,다라013305,to_in_001,5
2024,다라013307,to_in_001,5
2024,다라013313,to_in_001,5
2024,다라013314,to_in_001,5
2024,다라013315,to_in_001,5
2024,다라013322,to_in_001,0
2024,다라013323,to_in_001,5
2024,다라013324,to_in_001,13
2024,다라013398,to_in_001,5
2024,다라013411,to_in_001,5
2024,다라013412,to_in_001,17
2024,다라013413,to_in_001,8
2024,다라013414,to_in_001,5
2024,다라013421,to_in_001,8
2024,다라013422,to_in_001,5
2024,다라013453,to_in_001,95
2024,다라013454,to_in_001,139
2024,다라013455,to_in_001,18
2024,다라013456,to_in_001,13
2024,다라013457,to_in_001,271
2024,다라013458,to_in_001,698
2024,다라013459,to_in_001,201
2024,다라013461,to_in_001,8
2024,다라013462,to_in_001,136
2024,다라013463,to_in_001,255
2024,다라013464,to_in_001,527
2024,다라013465,to_in_001,290
2024,다라013466,to_in_001,109
2024,다라013467,to_in_001,233
2024,다라013468,to_in_001,414
2024,다라013469,to_in_001,488
2024,다라013470,to_in_001,5
2024,다라013471,to_in_001,139
2024,다라013472,to_in_001,8
2024,다라013474,to_in_001,287
2024,다라013475,to_in_001,5
2024,다라013476,to_in_001,238
2024,다라013477,to_in_001,70
2024,다라013478,to_in_001,8
2024,다라013479,to_in_001,80
2024,다라013480,to_in_001,8
2024,다라013483,to_in_001,43
2024,다라013484,to_in_001,33
2024,다라013485,to_in_001,13
2024,다라013486,to_in_001,18
2024,다라013487,to_in_001,0
2024,다라013495,to_in_001,5
2024,다라013498,to_in_001,5
2024,다라013506,to_in_001,8
2024,다라013507,to_in_001,5
2024,다라013508,to_in_001,13
2024,다라013509,to_in_001,5
2024,다라013518,to_in_001,5
2024,다라013532,to_in_001,8
2024,다라013538,to_in_001,8
2024,다라013539,to_in_001,5
2024,다라013543,to_in_001,5
2024,다라013577,to_in_001,5
2024,다라013578,to_in_001,18
2024,다라013594,to_in_001,5
2024,다라013597,to_in_001,5
2024,다라013598,to_in_001,8
2024,다라013599,to_in_001,0
2024,다라013627,to_in_001,5
2024,다라013632,to_in_001,5
2024,다라013634,to_in_001,0
2024,다라013667,to_in_001,8
2024,다라013668,to_in_001,13
2024,다라013669,to_in_001,5
2024,다라013676,to_in_001,5
2024,다라013679,to_in_001,8
2024,다라013694,to_in_001,5
2024,다라013696,to_in_001,5
2024,다라013699,to_in_001,8
2024,다라013706,to_in_001,0
2024,다라013821,to_in_001,5
2024,다라013830,to_in_001,5
2024,다라013831,to_in_001,8
2024,다라013833,to_in_001,0
2024,다라013837,to_in_001,8
2024,다라013846,to_in_001,8
2024,다라013853,to_in_001,5
2024,다라013929,to_in_001,0
2024,다라013950,to_in_001,0
2024,다라013951,to_in_001,8
2024,다라013952,to_in_001,8
2024,다라013957,to_in_001,5
2024,다라013958,to_in_001,5
2024,다라013959,to_in_001,5
2024,다라013990,to_in_001,5
2024,다라014197,to_in_001,0
2024,다라014204,to_in_001,0
2024,다라014206,to_in_001,5
2024,다라014220,to_in_001,8
2024,다라014221,to_in_001,5
2024,다라014222,to_in_001,13
2024,다라014286,to_in_001,13
2024,다라014287,to_in_001,23
2024,다라014288,to_in_001,18
2024,다라014289,to_in_001,8
2024,다라014311,to_in_001,8
2024,다라014312,to_in_001,8
2024,다라014313,to_in_001,5
2024,다라014314,to_in_001,13
2024,다라014315,to_in_001,5
2024,다라014316,to_in_001,5
2024,다라014322,to_in_001,13
2024,다라014323,to_in_001,5
2024,다라014324,to_in_001,5
2024,다라014398,to_in_001,8
2024,다라014399,to_in_001,5
2024,다라014400,to_in_001,0
2024,다라014401,to_in_001,8
2024,다라014408,to_in_001,0
2024,다라014410,to_in_001,29
2024,다라014411,to_in_001,5
2024,다라014413,to_in_001,8
2024,다라014414,to_in_001,18
2024,다라014421,to_in_001,8
2024,다라014422,to_in_001,5
2024,다라014423,to_in_001,8
2024,다라014453,to_in_001,8
2024,다라014454,to_in_001,259
2024,다라014455,to_in_001,332
2024,다라014456,to_in_001,28
2024,다라014457,to_in_001,122
2024,다라014458,to_in_001,301
2024,다라014460,to_in_001,5
2024,다라014461,to_in_001,0
2024,다라014462,to_in_001,515
2024,다라014463,to_in_001,448
2024,다라014464,to_in_001,193
2024,다라014465,to_in_001,13
2024,다라014466,to_in_001,8
2024,다라014467,to_in_001,96
2024,다라014468,to_in_001,5
2024,다라014469,to_in_001,139
2024,다라014470,to_in_001,116
2024,다라014471,to_in_001,243
2024,다라014473,to_in_001,18
2024,다라014474,to_in_001,262
2024,다라014475,to_in_001,390
2024,다라014477,to_in_001,408
2024,다라014478,to_in_001,269
2024,다라014479,to_in_001,198
2024,다라014480,to_in_001,24
2024,다라014481,to_in_001,5
2024,다라014482,to_in_001,8
2024,다라014483,to_in_001,5
2024,다라014484,to_in_001,5
2024,다라014485,to_in_001,177
2024,다라014487,to_in_001,202
2024,다라014496,to_in_001,8
2024,다라014497,to_in_001,5
2024,다라014498,to_in_001,29
2024,다라014499,to_in_001,5
2024,다라014507,to_in_001,8
2024,다라014508,to_in_001,8
2024,다라014512,to_in_001,5
2024,다라014518,to_in_001,5
2024,다라014519,to_in_001,5
2024,다라014520,to_in_001,18
2024,다라014521,to_in_001,5
2024,다라014532,to_in_001,8
2024,다라014538,to_in_001,8
2024,다라014543,to_in_001,8
2024,다라014544,to_in_001,0
2024,다라014577,to_in_001,5
2024,다라014578,to_in_001,8
2024,다라014598,to_in_001,13
2024,다라014631,to_in_001,5
2024,다라014634,to_in_001,5
2024,다라014664,to_in_001,5
2024,다라014668,to_in_001,8
2024,다라014675,to_in_001,0
2024,다라014676,to_in_001,8
2024,다라014677,to_in_001,5
2024,다라014679,to_in_001,5
2024,다라014681,to_in_001,5
2024,다라014684,to_in_001,8
2024,다라014685,to_in_001,5
2024,다라014692,to_in_001,5
2024,다라014693,to_in_001,5
2024,다라014695,to_in_001,5
2024,다라014696,to_in_001,0
2024,다라014699,to_in_001,5
2024,다라014703,to_in_001,5
2024,다라014705,to_in_001,5
2024,다라014706,to_in_001,0
2024,다라014818,to_in_001,0
2024,다라014821,to_in_001,5
2024,다라014831,to_in_001,5
2024,다라014832,to_in_001,8
2024,다라014833,to_in_001,18
2024,다라014834,to_in_001,5
2024,다라014836,to_in_001,5
2024,다라014839,to_in_001,5
2024,다라014845,to_in_001,5
2024,다라014847,to_in_001,0
2024,다라014931,to_in_001,0
2024,다라014951,to_in_001,5
2024,다라014952,to_in_001,0
2024,다라014953,to_in_001,8
2024,다라014954,to_in_001,8
2024,다라014957,to_in_001,5
2024,다라014958,to_in_001,8
2024,다라014989,to_in_001,0
2024,다라014990,to_in_001,5
2024,다라015197,to_in_001,8
2024,다라015205,to_in_001,8
2024,다라015206,to_in_001,5
2024,다라015285,to_in_001,5
2024,다라015286,to_in_001,18
2024,다라015287,to_in_001,18
2024,다라015302,to_in_001,0
2024,다라015306,to_in_001,5
2024,다라015307,to_in_001,8
2024,다라015308,to_in_001,8
2024,다라015309,to_in_001,8
2024,다라015310,to_in_001,5
2024,다라015314,to_in_001,8
2024,다라015323,to_in_001,8
2024,다라015324,to_in_001,5
2024,다라015325,to_in_001,8
2024,다라015397,to_in_001,5
2024,다라015400,to_in_001,13
2024,다라015401,to_in_001,5
2024,다라015406,to_in_001,19
2024,다라015408,to_in_001,18
2024,다라015409,to_in_001,8
2024,다라015412,to_in_001,24
2024,다라015413,to_in_001,8
2024,다라015414,to_in_001,5
2024,다라015415,to_in_001,11
2024,다라015422,to_in_001,8
2024,다라015423,to_in_001,5
2024,다라015449,to_in_001,8
2024,다라015453,to_in_001,231
2024,다라015454,to_in_001,455
2024,다라015455,to_in_001,473
2024,다라015456,to_in_001,225
2024,다라015457,to_in_001,75
2024,다라015458,to_in_001,117
2024,다라015459,to_in_001,473
2024,다라015460,to_in_001,577
2024,다라015461,to_in_001,5
2024,다라015462,to_in_001,5
2024,다라015463,to_in_001,33
2024,다라015464,to_in_001,0
2024,다라015465,to_in_001,18
2024,다라015466,to_in_001,8
2024,다라015467,to_in_001,43
2024,다라015468,to_in_001,0
2024,다라015469,to_in_001,337
2024,다라015470,to_in_001,421
2024,다라015471,to_in_001,339
2024,다라015472,to_in_001,350
2024,다라015473,to_in_001,13
2024,다라015474,to_in_001,191
2024,다라015477,to_in_001,478
2024,다라015479,to_in_001,256
2024,다라015482,to_in_001,5
2024,다라015483,to_in_001,8
2024,다라015484,to_in_001,259
2024,다라015485,to_in_001,105
2024,다라015487,to_in_001,5
2024,다라015496,to_in_001,5
2024,다라015497,to_in_001,13
2024,다라015499,to_in_001,5
2024,다라015507,to_in_001,5
2024,다라015519,to_in_001,5
2024,다라015520,to_in_001,13
2024,다라015521,to_in_001,8
2024,다라015527,to_in_001,8
2024,다라015531,to_in_001,5
2024,다라015538,to_in_001,0
2024,다라015542,to_in_001,5
2024,다라015543,to_in_001,8
2024,다라015544,to_in_001,8
2024,다라015573,to_in_001,8
2024,다라015575,to_in_001,18
2024,다라015576,to_in_001,5
2024,다라015577,to_in_001,8
2024,다라015605,to_in_001,25
2024,다라015612,to_in_001,5
2024,다라015613,to_in_001,5
2024,다라015614,to_in_001,8
2024,다라015615,to_in_001,5
2024,다라015634,to_in_001,5
2024,다라015635,to_in_001,5
2024,다라015638,to_in_001,5
2024,다라015639,to_in_001,8
2024,다라015668,to_in_001,5
2024,다라015676,to_in_001,5
2024,다라015677,to_in_001,5
2024,다라015681,to_in_001,8
2024,다라015682,to_in_001,8
2024,다라015683,to_in_001,5
2024,다라015684,to_in_001,5
2024,다라015687,to_in_001,5
2024,다라015692,to_in_001,5
2024,다라015693,to_in_001,8
2024,다라015694,to_in_001,0
2024,다라015696,to_in_001,8
2024,다라015700,to_in_001,0
2024,다라015704,to_in_001,5
2024,다라015705,to_in_001,5
2024,다라015707,to_in_001,8
2024,다라015817,to_in_001,5
2024,다라015818,to_in_001,5
2024,다라015833,to_in_001,5
2024,다라015834,to_in_001,13
2024,다라015836,to_in_001,5
2024,다라015842,to_in_001,0
2024,다라015845,to_in_001,5
2024,다라015846,to_in_001,8
2024,다라015853,to_in_001,0
2024,다라015854,to_in_001,0
2024,다라015855,to_in_001,0
2024,다라015949,to_in_001,5
2024,다라015953,to_in_001,5
2024,다라015954,to_in_001,13
2024,다라015987,to_in_001,5
2024,다라015989,to_in_001,5
2024,다라015990,to_in_001,8
2024,다라016204,to_in_001,8
2024,다라016206,to_in_001,5
2024,다라016208,to_in_001,8
2024,다라016286,to_in_001,5
2024,다라016296,to_in_001,5
2024,다라016303,to_in_001,0
2024,다라016305,to_in_001,5
2024,다라016307,to_in_001,28
2024,다라016308,to_in_001,5
2024,다라016313,to_in_001,5
2024,다라016314,to_in_001,5
2024,다라016323,to_in_001,5
2024,다라016324,to_in_001,0
2024,다라016397,to_in_001,5
2024,다라016398,to_in_001,18
2024,다라016399,to_in_001,5
2024,다라016414,to_in_001,0
2024,다라016422,to_in_001,5
2024,다라016424,to_in_001,5
2024,다라016429,to_in_001,5
2024,다라016448,to_in_001,8
2024,다라016449,to_in_001,5
2024,다라016450,to_in_001,0
2024,다라016453,to_in_001,267
2024,다라016454,to_in_001,295
2024,다라016455,to_in_001,153
2024,다라016456,to_in_001,80
2024,다라016457,to_in_001,28
2024,다라016458,to_in_001,18
2024,다라016459,to_in_001,640
2024,다라016460,to_in_001,224
2024,다라016461,to_in_001,5
2024,다라016462,to_in_001,372
2024,다라016463,to_in_001,1097
2024,다라016464,to_in_001,23
2024,다라016465,to_in_001,8
2024,다라016466,to_in_001,5
2024,다라016467,to_in_001,5
2024,다라016469,to_in_001,425
2024,다라016470,to_in_001,472
2024,다라016471,to_in_001,264
2024,다라016473,to_in_001,627
2024,다라016474,to_in_001,287
2024,다라016475,to_in_001,5
2024,다라016476,to_in_001,247
2024,다라016478,to_in_001,417
2024,다라016479,to_in_001,220
2024,다라016482,to_in_001,5
2024,다라016483,to_in_001,8
2024,다라016484,to_in_001,201
2024,다라016494,to_in_001,8
2024,다라016495,to_in_001,13
2024,다라016496,to_in_001,5
2024,다라016497,to_in_001,345
2024,다라016498,to_in_001,5
2024,다라016504,to_in_001,5
2024,다라016507,to_in_001,0
2024,다라016511,to_in_001,0
2024,다라016512,to_in_001,5
2024,다라016518,to_in_001,5
2024,다라016519,to_in_001,8
2024,다라016520,to_in_001,8
2024,다라016527,to_in_001,59
2024,다라016540,to_in_001,8
2024,다라016542,to_in_001,23
2024,다라016543,to_in_001,18
2024,다라016573,to_in_001,28
2024,다라016574,to_in_001,13
2024,다라016576,to_in_001,77
2024,다라016593,to_in_001,5
2024,다라016596,to_in_001,5
