"X2","X4_합"
"마마4878",5
"마마4888",5
"마마4889",51
"마마4890",13
"마마4891",0
"마마4892",10
"마마4893",13
"마마4904",10
"마마4907",10
"마마4908",23
"마마4909",1369
"마마4910",1916
"마마4911",2689
"마마4912",24
"마마4913",10
"마마4914",889
"마마4915",55
"마마4916",10
"마마4918",5
"마마4924",23
"마마4926",10
"마마4928",21
"마마4929",26
"마마4934",0
"마마4935",36
"마마4936",41
"마마4937",10
"마마4938",16
"마마4939",57
"마마4940",0
"마마4942",13
"마마4946",0
"마마4949",5
"마마4950",5
"마마4951",21
"마마4952",0
"마마4954",5
"마마4959",41
"마마4960",26
"마마4962",13
"마마4963",31
"마마4964",26
"마마4965",37
"마마4966",10
"마마4967",5
"마마4968",57
"마마4970",10
"마마4974",8
"마마4975",0
"마마4976",5
"마마4977",0
"마마4978",5
"마마4979",0
"마마4980",34
"마마4981",24
"마마4982",0
"마마4984",0
"마마4986",0
"마마4987",16
"마마4988",22
"마마4989",19
"마마4990",0
"마마4991",18
"마마4992",46
"마마4993",27
"마마4994",26
"마마4998",0
"마마4999",0
"마마5000",13
"마마5002",5
"마마5005",0
"마마5006",0
"마마5007",0
"마마5008",0
"마마5009",29
"마마5010",1544
"마마5011",473
"마마5012",303
"마마5013",2358
"마마5014",947
"마마5015",56
"마마5016",21
"마마5018",34
"마마5019",5
"마마5020",23
"마마5022",5
"마마5023",5
"마마5024",13
"마마5025",16
"마마5026",40
"마마5027",8
"마마5028",0
"마마5029",23
"마마5030",5
"마마5032",5
"마마5033",8
"마마5036",10
"마마5037",21
"마마5038",19
"마마5039",80
"마마5040",34
"마마5041",21
"마마5042",16
"마마5043",5
"마마5044",41
"마마5046",31
"마마5048",18
"마마5049",24
"마마5050",5
"마마5051",13
"마마5053",16
"마마5054",13
"마마5055",5
"마마5056",16
"마마5058",5
"마마5059",18
"마마5060",34
"마마5061",13
"마마5062",60
"마마5063",18
"마마5064",10
"마마5065",15
"마마5066",41
"마마5067",31
"마마5068",44
"마마5069",26
"마마5070",10
"마마5075",0
"마마5078",81
"마마5079",43
"마마5080",21
"마마5083",0
"마마5084",5
"마마5086",16
"마마5087",41
"마마5088",31
"마마5089",61
"마마5091",0
"마마5092",18
"마마5093",54
"마마5094",18
"마마5095",26
"마마5100",63
"마마5101",5
"마마5103",10
"마마5104",5
"마마5105",38
"마마5109",27
"마마5111",0
"마마5112",105
"마마5113",209
"마마5114",946
"마마5115",13
"마마5116",21
"마마5117",39
"마마5118",16
"마마5119",31
"마마5120",88
"마마5121",5
"마마5122",0
"마마5124",18
"마마5125",8
"마마5127",5
"마마5128",5
"마마5129",222
"마마5130",18
"마마5136",5
"마마5137",0
"마마5141",21
"마마5142",20
"마마5143",34
"마마5144",5
"마마5146",18
"마마5148",0
"마마5149",0
"마마5150",24
"마마5151",49
"마마5152",10
"마마5153",5
"마마5154",5
"마마5155",28
"마마5156",39
"마마5157",21
"마마5158",79
"마마5159",10
"마마5160",0
"마마5161",10
"마마5162",1238
"마마5163",5
"마마5164",10
"마마5165",0
"마마5166",21
"마마5167",65
"마마5168",23
"마마5169",0
"마마5178",18
"마마5179",767
"마마5187",21
"마마5188",66
"마마5189",10
"마마5193",13
"마마5194",5
"마마5196",26
"마마5197",20
"마마5198",8
"마마5200",5
"마마5201",0
"마마5203",5
"마마5204",153
"마마5205",26
"마마5206",0
"마마5208",0
"마마5209",46
"마마5210",0
"마마5213",0
"마마5214",65
"마마5215",63
"마마5216",41
"마마5217",13
"마마5218",18
"마마5219",54
"마마5220",8
"마마5221",5
"마마5222",21
"마마5223",10
"마마5224",5
"마마5225",28
"마마5226",31
"마마5227",5
"마마5228",5
"마마5229",108
"마마5230",79
"마마5236",13
"마마5242",18
"마마5246",48
"마마5247",10
"마마5249",18
"마마5250",13
"마마5251",26
"마마5252",31
"마마5253",13
"마마5254",10
"마마5255",36
"마마5256",18
"마마5257",14
"마마5258",78
"마마5259",61
"마마5260",104
"마마5261",141
"마마5262",602
"마마5263",10
"마마5264",75
"마마5265",34
"마마5266",13
"마마5267",21
"마마5271",13
"마마5279",1680
"마마5280",82
"마마5281",0
"마마5285",51
"마마5286",58
"마마5287",40
"마마5288",21
"마마5291",5
"마마5292",16
"마마5298",8
"마마5299",21
"마마5303",0
"마마5304",10
"마마5306",8
"마마5307",26
"마마5310",5
"마마5315",65
"마마5316",26
"마마5317",39
"마마5318",29
"마마5319",23
"마마5322",0
"마마5324",0
"마마5326",5
"마마5327",0
"마마5330",880
"마마5331",25
"마마5332",13
"마마5335",8
"마마5341",23
"마마5342",13
"마마5345",10
"마마5346",5
"마마5347",52
"마마5348",32
"마마5349",18
"마마5350",13
"마마5351",108
"마마5352",31
"마마5353",55
"마마5354",21
"마마5355",16
"마마5356",8
"마마5357",33
"마마5358",21
"마마5359",5
"마마5360",16
"마마5361",321
"마마5362",1116
"마마5363",705
"마마5364",719
"마마5365",812
"마마5366",18
"마마5371",26
"마마5372",23
"마마5373",13
"마마5375",0
"마마5376",31
"마마5377",0
"마마5378",312
"마마5379",505
"마마5380",16
"마마5381",39
"마마5382",5
"마마5385",36
"마마5386",31
"마마5387",192
"마마5390",10
"마마5391",10
"마마5392",0
"마마5396",14
"마마5400",10
"마마5401",16
"마마5403",5
"마마5404",311
"마마5406",0
"마마5414",5
"마마5415",5
"마마5416",0
"마마5417",21
"마마5418",72
"마마5419",46
"마마5420",89
"마마5422",0
"마마5424",5
"마마5431",5
"마마5432",21
"마마5434",10
"마마5439",13
"마마5440",8
"마마5441",8
"마마5442",13
"마마5443",5
"마마5445",31
"마마5446",31
"마마5447",36
"마마5448",16
"마마5449",13
"마마5450",44
"마마5451",64
"마마5452",37
"마마5454",79
"마마5455",13
"마마5456",46
"마마5457",13
"마마5458",60
"마마5459",55
"마마5460",258
"마마5461",616
"마마5462",1754
"마마5463",1180
"마마5464",3027
"마마5465",1187
"마마5466",24
"마마5467",18
"마마5468",46
"마마5471",5
"마마5472",36
"마마5473",13
"마마5474",10
"마마5475",26
"마마5476",10
"마마5477",69
"마마5478",1203
"마마5479",54
"마마5480",46
"마마5481",92
"마마5482",18
"마마5485",38
"마마5486",41
"마마5487",44
"마마5488",36
"마마5489",41
"마마5490",16
"마마5491",10
"마마5492",15
"마마5493",10
"마마5500",26
"마마5501",10
"마마5502",0
"마마5504",50
"마마5505",11
"마마5515",10
"마마5516",28
"마마5517",5
"마마5519",13
"마마5520",59
"마마5521",5
"마마5522",310
"마마5523",885
"마마5530",39
"마마5531",13
"마마5532",24
"마마5533",0
"마마5534",5
"마마5538",21
"마마5539",36
"마마5540",41
"마마5541",13
"마마5542",26
"마마5544",10
"마마5545",21
"마마5546",13
"마마5547",0
"마마5548",21
"마마5550",13
"마마5551",5
"마마5554",0
"마마5558",0
"마마5559",54
"마마5560",49
"마마5561",327
"마마5562",1147
"마마5563",2404
"마마5564",3278
"마마5565",861
"마마5566",8
"마마5567",31
"마마5568",34
"마마5569",5
"마마5570",36
"마마5572",70
"마마5573",16
"마마5575",49
"마마5576",46
"마마5577",228
"마마5578",1091
"마마5579",135
"마마5580",25
"마마5581",38
"마마5582",46
"마마5583",41
"마마5584",0
"마마5585",13
"마마5586",39
"마마5587",39
"마마5588",18
"마마5592",0
"마마5600",26
"마마5602",0
"마마5604",5
"마마5605",25
"마마5616",0
"마마5617",26
"마마5620",13
"마마5621",48
"마마5625",5
"마마5626",16
"마마5627",8
"마마5630",2214
"마마5631",876
"마마5632",49
"마마5633",49
"마마5634",13
"마마5635",10
"마마5636",0
"마마5637",10
"마마5638",16
"마마5639",31
"마마5640",18
"마마5641",31
"마마5642",15
"마마5644",31
"마마5645",0
"마마5648",16
"마마5649",0
"마마5650",13
"마마5651",25
"마마5653",5
"마마5658",5
"마마5659",18
"마마5660",80
"마마5661",98
"마마5662",1572
"마마5663",252
"마마5664",13
"마마5665",849
"마마5666",912
"마마5667",18
"마마5668",15
"마마5669",0
"마마5670",53
"마마5671",18
"마마5672",29
"마마5673",21
"마마5674",21
"마마5675",0
"마마5676",0
"마마5678",16
"마마5682",0
"마마5683",0
"마마5684",26
"마마5685",13
"마마5686",41
"마마5687",10
"마마5689",13
"마마5690",0
"마마5691",19
"마마5693",40
"마마5694",5
"마마5695",0
"마마5698",18
"마마5699",13
"마마5700",0
"마마5701",18
"마마5702",26
"마마5703",21
"마마5705",13
"마마5706",5
"마마5709",5
"마마5715",0
"마마5716",0
"마마5717",39
"마마5720",18
"마마5721",31
"마마5723",1686
"마마5724",21
"마마5725",21
"마마5726",13
"마마5727",13
"마마5731",2079
"마마5732",588
"마마5734",5
"마마5735",16
"마마5736",0
"마마5739",0
"마마5740",13
"마마5741",10
"마마5747",5
"마마5748",10
"마마5749",26
"마마5751",0
"마마5755",0
"마마5756",102
"마마5757",16
"마마5758",26
"마마5759",34
"마마5760",36
"마마5761",15
"마마5762",59
"마마5767",40
"마마5768",72
"마마5769",5
"마마5770",18
"마마5771",10
"마마5772",5
"마마5773",36
"마마5774",39
"마마5776",66
"마마5779",29
"마마5780",5
"마마5782",16
"마마5783",5
"마마5784",85
"마마5785",54
"마마5786",31
"마마5787",26
"마마5789",23
"마마5790",5
"마마5791",20
"마마5793",16
"마마5794",36
"마마5795",13
"마마5796",0
"마마5799",16
"마마5802",70
"마마5803",207
"마마5804",21
"마마5806",46
"마마5808",16
"마마5809",29
"마마5810",5
"마마5812",21
"마마5816",16
"마마5817",32
"마마5819",0
"마마5820",5
"마마5824",13
"마마5825",5
"마마5826",13
"마마5827",13
"마마5828",581
"마마5829",649
"마마5830",21
"마마5831",50
"마마5832",13
"마마5834",0
"마마5838",5
"마마5839",0
"마마5841",5
"마마5847",5
"마마5848",13
"마마5855",0
"마마5856",16
"마마5857",21
"마마5858",57
"마마5859",64
"마마5860",59
"마마5861",56
"마마5862",13
"마마5863",13
"마마5864",8
"마마5865",5
"마마5866",0
"마마5868",5
"마마5869",18
"마마5870",59
"마마5871",42
"마마5872",87
"마마5873",64
"마마5874",10
"마마5875",5
"마마5876",21
"마마5877",38
"마마5878",31
"마마5879",69
"마마5881",5
"마마5882",8
"마마5883",15
"마마5885",5
"마마5886",10
"마마5889",18
"마마5890",21
"마마5891",31
"마마5892",26
"마마5893",119
"마마5894",47
"마마5895",13
"마마5896",21
"마마5897",29
"마마5900",83
"마마5901",139
"마마5902",143
"마마5903",5
"마마5906",13
"마마5907",36
"마마5908",32
"마마5909",0
"마마5910",21
"마마5911",13
"마마5914",10
"마마5916",22
"마마5918",0
"마마5923",13
"마마5925",8
"마마5926",13
"마마5927",28
"마마5928",577
"마마5929",4135
"마마5930",1377
"마마5931",48
"마마5932",5
"마마5933",16
"마마5934",13
"마마5935",0
"마마5937",23
"마마5938",13
"마마5939",8
"마마5947",5
"마마5953",15
"마마5954",31
"마마5955",44
"마마5956",21
"마마5957",65
"마마5958",69
"마마5959",0
"마마5962",0
"마마5963",51
"마마5965",10
"마마5966",36
"마마5967",53
"마마5968",70
"마마5971",5
"마마5976",69
"마마5977",0
"마마5978",68
"마마5979",5
"마마5980",18
"마마5983",10
"마마5984",0
"마마5993",35
"마마5994",41
"마마5995",46
"마마5996",25
"마마5997",49
"마마5998",28
"마마6000",0
"마마6001",33
"마마6002",0
"마마6003",54
"마마6004",13
"마마6005",13
"마마6006",13
"마마6007",13
"마마6008",31
"마마6009",35
"마마6010",8
"마마6011",13
"마마6012",0
"마마6013",15
"마마6014",25
"마마6015",21
"마마6016",16
"마마6017",18
"마마6020",0
"마마6023",26
"마마6024",18
"마마6025",26
"마마6026",5
"마마6027",5
"마마6029",1391
"마마6030",1298
"마마6031",1227
"마마6033",5
"마마6034",5
"마마6035",13
"마마6036",31
"마마6037",48
"마마6038",0
"마마6039",0
"마마6041",10
"마마6046",0
"마마6047",21
"마마6048",10
"마마6049",36
"마마6050",26
"마마6051",5
"마마6052",49
"마마6053",15
"마마6054",18
"마마6055",57
"마마6056",54
"마마6057",18
"마마6060",18
"마마6061",18
"마마6064",18
"마마6065",34
"마마6066",13
"마마6067",26
"마마6068",53
"마마6070",18
"마마6071",18
"마마6074",0
"마마6075",39
"마마6076",21
"마마6077",8
"마마6078",344
"마마6079",40
"마마6080",135
"마마6093",0
"마마6094",5
"마마6098",5
"마마6099",10
"마마6104",134
"마마6105",56
"마마6106",10
"마마6107",15
"마마6108",5
"마마6110",13
"마마6112",0
"마마6113",597
"마마6114",1455
"마마6115",34
"마마6116",39
"마마6117",5
"마마6120",29
"마마6122",41
"마마6123",0
"마마6124",21
"마마6125",18
"마마6126",15
"마마6127",271
"마마6128",237
"마마6129",1099
"마마6130",605
"마마6131",0
"마마6135",10
"마마6136",18
"마마6137",10
"마마6138",26
"마마6139",55
"마마6140",36
"마마6141",15
"마마6142",18
"마마6143",0
"마마6149",16
"마마6150",21
"마마6151",33
"마마6152",51
"마마6153",5
"마마6154",64
"마마6155",8
"마마6156",5
"마마6157",5
"마마6158",0
"마마6159",26
"마마6160",24
"마마6161",8
"마마6162",8
"마마6163",18
"마마6164",31
"마마6165",34
"마마6166",0
"마마6167",26
"마마6168",36
"마마6169",21
"마마6170",21
"마마6171",54
"마마6172",16
"마마6174",10
"마마6175",44
"마마6176",31
"마마6177",37
"마마6178",26
"마마6179",40
"마마6180",549
"마마6182",10
"마마6183",13
"마마6184",13
"마마6192",5
"마마6193",0
"마마6194",18
"마마6199",5
"마마6204",56
"마마6205",47
"마마6206",69
"마마6207",5
"마마6208",31
"마마6212",5
"마마6213",1061
"마마6214",724
"마마6215",49
"마마6217",5
"마마6218",44
"마마6219",150
"마마6220",31
"마마6221",5
"마마6222",640
"마마6223",31
"마마6224",0
"마마6225",0
"마마6226",15
"마마6227",1927
"마마6228",4111
"마마6229",1348
"마마6230",1356
"마마6231",10
"마마6232",21
"마마6234",8
"마마6236",10
"마마6238",5
"마마6239",0
"마마6240",5
"마마6241",16
"마마6242",31
"마마6243",36
"마마6244",5
"마마6245",0
"마마6246",0
"마마6247",39
"마마6248",21
"마마6249",32
"마마6250",23
"마마6251",26
"마마6252",36
"마마6253",18
"마마6254",164
"마마6255",198
"마마6256",5
"마마6259",5
"마마6263",23
"마마6267",0
"마마6273",5
"마마6275",0
"마마6278",26
"마마6279",42
"마마6280",18
"마마6281",31
"마마6282",21
"마마6283",21
"마마6284",13
"마마6285",0
"마마6288",13
"마마6289",0
"마마6291",31
"마마6292",37
"마마6293",29
"마마6296",18
"마마6297",7
"마마6306",18
"마마6307",75
"마마6308",42
"마마6309",31
"마마6310",26
"마마6312",0
"마마6313",29
"마마6314",59
"마마6315",21
"마마6316",102
"마마6317",556
"마마6318",13
"마마6320",5
"마마6322",67
"마마6323",208
"마마6324",15
"마마6325",5
"마마6326",8
"마마6327",1092
"마마6328",2415
"마마6329",1388
"마마6330",4532
"마마6331",5
"마마6332",421
"마마6333",16
"마마6334",5
"마마6335",21
"마마6336",10
"마마6338",18
"마마6339",5
"마마6341",5
"마마6342",6
"마마6343",65
"마마6344",21
"마마6345",26
"마마6346",0
"마마6347",0
"마마6349",37
"마마6350",18
"마마6351",31
"마마6352",13
"마마6353",31
"마마6354",88
"마마6355",273
"마마6356",21
"마마6357",44
"마마6358",21
"마마6359",0
"마마6362",5
"마마6363",8
"마마6364",26
"마마6366",5
"마마6372",13
"마마6378",45
"마마6379",30
"마마6380",1363
"마마6381",0
"마마6382",513
"마마6383",1849
"마마6384",21
"마마6385",18
"마마6388",8
"마마6389",36
"마마6391",0
"마마6392",119
"마마6393",43
"마마6395",21
"마마6398",13
"마마6407",15
"마마6408",0
"마마6413",31
"마마6414",16
"마마6415",0
"마마6416",1434
"마마6417",1556
"마마6418",5
"마마6419",8
"마마6420",29
"마마6421",5
"마마6422",121
"마마6424",75
"마마6425",1477
"마마6426",2109
"마마6427",2524
"마마6428",1278
"마마6429",1332
"마마6430",2818
"마마6431",381
"마마6432",289
"마마6433",307
"마마6434",5
"마마6435",13
"마마6436",29
"마마6437",0
"마마6438",59
"마마6439",5
"마마6441",8
"마마6442",5
"마마6443",42
"마마6444",31
"마마6445",16
"마마6446",31
"마마6447",174
"마마6448",50
"마마6449",131
"마마6450",46
"마마6451",48
"마마6452",31
"마마6453",83
"마마6454",26
"마마6455",55
"마마6456",43
"마마6457",5
"마마6461",13
"마마6462",5
"마마6464",0
"마마6465",33
"마마6476",5
"마마6477",10
"마마6478",98
"마마6479",5
"마마6480",808
"마마6481",230
"마마6482",60
"마마6483",1885
"마마6484",16
"마마6485",10
"마마6486",10
"마마6488",61
"마마6489",10
"마마6490",0
"마마6491",0
"마마6492",33
"마마6493",31
"마마6494",26
"마마6495",13
"마마6497",26
"마마6498",14
"마마6506",88
"마마6507",146
"마마6509",39
"마마6512",15
"마마6513",49
"마마6514",21
"마마6515",5
"마마6516",18
"마마6517",0
"마마6518",5
"마마6519",13
"마마6520",13
"마마6521",13
"마마6524",10
"마마6525",21
"마마6526",2739
"마마6527",6979
"마마6528",2554
"마마6529",489
"마마6530",1528
"마마6531",2425
"마마6532",0
"마마6533",31
"마마6534",18
"마마6535",10
"마마6537",21
"마마6538",13
"마마6539",1520
"마마6540",46
"마마6541",13
"마마6542",13
"마마6543",118
"마마6544",23
"마마6545",24
"마마6546",327
"마마6547",297
"마마6548",85
"마마6549",64
"마마6550",73
"마마6551",46
"마마6552",49
"마마6553",21
"마마6554",66
"마마6555",92
"마마6556",5
"마마6559",5
"마마6560",5
"마마6573",18
"마마6574",21
"마마6575",23
"마마6576",13
"마마6577",30
"마마6578",133
"마마6579",8
"마마6580",284
"마마6581",463
"마마6582",158
